,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,5.0,20.0,-0.599999976000001,0.1461988295543928,12.1,0.17355371900826447,4.909421487603306,12.1,84.0,171.0,1.6549586776859504,3.0,4.81404958677686
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,36.0,70.0,-0.3207547139551442,0.1343472748614103,9.330097087378642,0.2133194588969823,3.81736661851025,9.330097087378642,410.0,789.0,1.8028095733610823,1.0,5.091571279916753
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5.0,25.0,-0.6666666444444451,0.10830324870648647,16.972972972972972,0.21337579617834396,6.8745395076605265,16.972972972972972,134.0,277.0,1.8136942675159236,2.0,5.047770700636943
107,144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,,,,,,,,,,,,,
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,11.0,11.0,0.0,0.07382550310796811,9.278481012658228,0.19918144611186903,3.7910649835080386,9.278481012658228,146.0,298.0,1.747612551159618,2.0,5.144611186903138
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,22.0,27.0,-0.10204081424406503,0.11750599492204797,15.163934426229508,0.2118918918918919,6.15033052724856,15.163934426229508,196.0,417.0,1.787027027027027,9.0,5.194594594594594
110,147,https://insights.blackcoffer.com/the-future-of-investing/,31.0,10.0,0.5121951094586559,0.08249496965292763,22.9,0.2262008733624454,9.250480349344977,22.9,259.0,497.0,1.8026200873362446,2.0,5.112663755458516
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,26.0,45.0,-0.2676056300337235,0.1272401431411467,16.0,0.2552083333333333,6.502083333333333,16.0,294.0,558.0,1.8203125,2.0,5.028645833333333
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,27.0,3.0,0.7999999733333342,0.10676156545636453,14.2,0.30633802816901406,5.802535211267606,14.2,174.0,281.0,1.9595070422535212,0.0,5.588028169014085
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,31.0,40.0,-0.12676056159492166,0.14669421457294585,14.32876712328767,0.2361376673040153,5.825961916236675,14.32876712328767,247.0,484.0,1.812619502868069,8.0,5.007648183556405
